Run,Step,Agent,Reward
0,36,Kang,1.2
0,36,Lim,0.56
0,36,Ko,0.46
0,37,Lee,0.92
0,37,Shin,1.0
0,37,Kang,0.88
0,37,Lim,0.84
0,37,Ko,0.36
0,38,Lee,1.14
0,38,Shin,1.1
0,38,Kang,1.1
0,38,Lim,0.62
0,38,Ko,0.42
0,39,Lee,1.06
0,39,Shin,1.08
0,39,Kang,1.0
0,39,Lim,0.64
0,39,Ko,0.32
1,0,Lee,0.68
1,0,Shin,1.06
1,0,Kang,0.8
1,0,Lim,0.64
1,0,Ko,0.66
1,1,Lee,0.74
1,1,Shin,0.92
1,1,Kang,0.96
1,1,Lim,0.76
1,1,Ko,0.62
1,2,Lee,0.86
1,2,Shin,0.88
1,2,Kang,0.98
1,2,Lim,0.64
1,2,Ko,0.68
1,3,Lee,0.78
1,3,Shin,1.08
1,3,Kang,0.96
1,3,Lim,0.7
1,3,Ko,0.58
1,4,Lee,0.92
1,4,Shin,1.04
1,4,Kang,0.68
1,4,Lim,0.72
1,4,Ko,0.38
1,5,Lee,1.04
1,5,Shin,0.96
1,5,Kang,0.86
1,5,Lim,0.74
1,5,Ko,0.48
1,6,Lee,0.78
1,6,Shin,1.22
1,6,Kang,0.96
1,6,Lim,0.64
1,6,Ko,0.42
1,7,Lee,0.98
1,7,Shin,1.3
1,7,Kang,1.04
1,7,Lim,0.52
1,7,Ko,0.44
1,8,Lee,0.7
1,8,Shin,1.02
1,8,Kang,0.88
1,8,Lim,0.72
1,8,Ko,0.5
1,9,Lee,0.96
1,9,Shin,1.1
1,9,Kang,1.0
1,9,Lim,0.62
1,9,Ko,0.48
1,10,Lee,0.9
1,10,Shin,0.9
1,10,Kang,0.86
1,10,Lim,0.76
1,10,Ko,0.5
1,11,Lee,0.92
1,11,Shin,1.08
1,11,Kang,0.92
1,11,Lim,0.68
1,11,Ko,0.42
1,12,Lee,0.92
1,12,Shin,0.9
1,12,Kang,0.74
1,12,Lim,0.68
1,12,Ko,0.42
1,13,Lee,1.08
1,13,Shin,1.06
1,13,Kang,0.78
1,13,Lim,0.68
1,13,Ko,0.46
1,14,Lee,0.94
1,14,Shin,0.94
1,14,Kang,0.98
1,14,Lim,0.64
1,14,Ko,0.42
1,15,Lee,1.02
1,15,Shin,0.86
1,15,Kang,1.04
1,15,Lim,0.62
1,15,Ko,0.38
1,16,Lee,0.9
1,16,Shin,0.98
1,16,Kang,0.86
1,16,Lim,0.72
1,16,Ko,0.28
1,17,Lee,1.02
1,17,Shin,1.06
1,17,Kang,1.0
1,17,Lim,0.66
1,17,Ko,0.48
1,18,Lee,0.82
1,18,Shin,1.18
1,18,Kang,0.98
1,18,Lim,0.68
1,18,Ko,0.44
1,19,Lee,1.04
1,19,Shin,1.06
1,19,Kang,0.86
1,19,Lim,0.7
1,19,Ko,0.52
1,20,Lee,0.96
1,20,Shin,1.0
1,20,Kang,0.82
1,20,Lim,0.76
1,20,Ko,0.44
1,21,Lee,0.88
1,21,Shin,0.98
1,21,Kang,0.7
1,21,Lim,0.8
1,21,Ko,0.38
1,22,Lee,1.02
1,22,Shin,0.88
1,22,Kang,0.74
1,22,Lim,0.9
1,22,Ko,0.32
1,23,Lee,1.16
1,23,Shin,1.08
1,23,Kang,1.24
1,23,Lim,0.66
1,23,Ko,0.4
1,24,Lee,1.0
1,24,Shin,1.06
1,24,Kang,1.18
1,24,Lim,0.54
1,24,Ko,0.38
1,25,Lee,1.0
1,25,Shin,1.1
1,25,Kang,0.84
1,25,Lim,0.72
1,25,Ko,0.32
1,26,Lee,0.84
1,26,Shin,1.2
1,26,Kang,0.78
1,26,Lim,0.64
1,26,Ko,0.48
1,27,Lee,0.88
1,27,Shin,0.88
1,27,Kang,0.94
1,27,Lim,0.66
1,27,Ko,0.5
1,28,Lee,0.98
1,28,Shin,1.2
1,28,Kang,0.7
1,28,Lim,0.6
1,28,Ko,0.44
1,29,Lee,0.9
1,29,Shin,1.1
1,29,Kang,0.74
1,29,Lim,0.66
1,29,Ko,0.38
1,30,Lee,1.12
1,30,Shin,0.94
1,30,Kang,1.0
1,30,Lim,0.78
1,30,Ko,0.42
1,31,Lee,0.96
1,31,Shin,1.16
1,31,Kang,0.94
1,31,Lim,0.64
1,31,Ko,0.38
1,32,Lee,0.92
1,32,Shin,0.9
1,32,Kang,0.8
1,32,Lim,0.7
1,32,Ko,0.38
1,33,Lee,0.98
1,33,Shin,1.1
1,33,Kang,0.64
1,33,Lim,0.7
1,33,Ko,0.38
1,34,Lee,0.96
1,34,Shin,1.12
1,34,Kang,0.96
1,34,Lim,0.66
1,34,Ko,0.28
1,35,Lee,1.04
1,35,Shin,1.16
1,35,Kang,0.94
1,35,Lim,0.84
1,35,Ko,0.34
1,36,Lee,1.08
1,36,Shin,1.06
1,36,Kang,1.06
1,36,Lim,0.58
1,36,Ko,0.42
1,37,Lee,0.82
1,37,Shin,1.12
1,37,Kang,0.9
1,37,Lim,0.84
1,37,Ko,0.18
1,38,Lee,1.0
1,38,Shin,1.0
1,38,Kang,0.96
1,38,Lim,0.64
1,38,Ko,0.34
1,39,Lee,1.1
1,39,Shin,1.1
1,39,Kang,0.92
1,39,Lim,0.8
1,39,Ko,0.38
2,0,Lee,0.66
2,0,Shin,0.96
2,0,Kang,0.74
2,0,Lim,0.88
2,0,Ko,0.66
2,1,Lee,0.84
2,1,Shin,0.88
2,1,Kang,0.92
2,1,Lim,0.84
2,1,Ko,0.48
2,2,Lee,0.96
2,2,Shin,0.9
2,2,Kang,0.84
2,2,Lim,0.82
2,2,Ko,0.56
2,3,Lee,0.82
2,3,Shin,0.96
2,3,Kang,0.7
2,3,Lim,0.82
2,3,Ko,0.42
2,4,Lee,0.96
2,4,Shin,1.0
2,4,Kang,0.74
2,4,Lim,0.56
2,4,Ko,0.5
2,5,Lee,0.84
2,5,Shin,1.02
2,5,Kang,0.94
2,5,Lim,0.9
2,5,Ko,0.22
2,6,Lee,0.84
2,6,Shin,0.94
2,6,Kang,0.76
2,6,Lim,0.62
2,6,Ko,0.46
2,7,Lee,1.02
2,7,Shin,0.88
2,7,Kang,0.82
2,7,Lim,0.48
2,7,Ko,0.54
2,8,Lee,0.9
2,8,Shin,1.02
2,8,Kang,0.66
2,8,Lim,0.64
2,8,Ko,0.42
2,9,Lee,0.8
2,9,Shin,1.0
2,9,Kang,0.76
2,9,Lim,0.7
2,9,Ko,0.52
2,10,Lee,0.86
2,10,Shin,0.94
2,10,Kang,1.04
2,10,Lim,0.68
2,10,Ko,0.5
2,11,Lee,1.04
2,11,Shin,1.02
2,11,Kang,0.92
2,11,Lim,0.56
2,11,Ko,0.62
2,12,Lee,0.94
2,12,Shin,1.0
2,12,Kang,0.96
2,12,Lim,0.54
2,12,Ko,0.48
2,13,Lee,1.06
2,13,Shin,0.9
2,13,Kang,0.96
2,13,Lim,0.74
2,13,Ko,0.58
2,14,Lee,1.02
2,14,Shin,1.04
2,14,Kang,0.9
2,14,Lim,0.72
2,14,Ko,0.26
2,15,Lee,1.08
2,15,Shin,0.94
2,15,Kang,1.04
2,15,Lim,0.74
2,15,Ko,0.32
2,16,Lee,1.0
2,16,Shin,0.8
2,16,Kang,1.06
2,16,Lim,0.56
2,16,Ko,0.32
2,17,Lee,0.92
2,17,Shin,0.88
2,17,Kang,0.74
2,17,Lim,0.74
2,17,Ko,0.48
2,18,Lee,0.9
2,18,Shin,0.98
2,18,Kang,0.64
2,18,Lim,0.78
2,18,Ko,0.4
2,19,Lee,0.82
2,19,Shin,0.84
2,19,Kang,0.64
2,19,Lim,0.76
2,19,Ko,0.14
2,20,Lee,0.96
2,20,Shin,0.88
2,20,Kang,0.68
2,20,Lim,0.7
2,20,Ko,0.34
2,21,Lee,0.92
2,21,Shin,0.78
2,21,Kang,0.92
2,21,Lim,0.62
2,21,Ko,0.32
2,22,Lee,1.0
2,22,Shin,0.9
2,22,Kang,0.82
2,22,Lim,0.78
2,22,Ko,0.24
2,23,Lee,0.96
2,23,Shin,0.88
2,23,Kang,0.62
2,23,Lim,0.66
2,23,Ko,0.3
2,24,Lee,0.86
2,24,Shin,0.84
2,24,Kang,0.6
2,24,Lim,0.54
2,24,Ko,0.42
2,25,Lee,1.2
2,25,Shin,0.94
2,25,Kang,0.7
2,25,Lim,0.62
2,25,Ko,0.18
2,26,Lee,0.76
2,26,Shin,0.86
2,26,Kang,0.62
2,26,Lim,0.5
2,26,Ko,0.22
2,27,Lee,0.86
2,27,Shin,0.8
2,27,Kang,0.72
2,27,Lim,0.72
2,27,Ko,0.34
2,28,Lee,0.88
2,28,Shin,0.84
2,28,Kang,0.84
2,28,Lim,0.76
2,28,Ko,0.38
2,29,Lee,0.92
2,29,Shin,0.86
2,29,Kang,0.76
2,29,Lim,0.6
2,29,Ko,0.28
2,30,Lee,0.82
2,30,Shin,0.66
2,30,Kang,0.72
2,30,Lim,0.54
2,30,Ko,0.38
2,31,Lee,0.96
2,31,Shin,0.76
2,31,Kang,0.9
2,31,Lim,0.64
2,31,Ko,0.28
2,32,Lee,0.94
2,32,Shin,0.8
2,32,Kang,0.78
2,32,Lim,0.74
2,32,Ko,0.22
2,33,Lee,0.88
2,33,Shin,0.78
2,33,Kang,0.78
2,33,Lim,0.56
2,33,Ko,0.38
2,34,Lee,0.94
2,34,Shin,1.04
2,34,Kang,0.72
2,34,Lim,0.66
2,34,Ko,0.34
2,35,Lee,0.82
2,35,Shin,0.98
2,35,Kang,0.94
2,35,Lim,0.62
2,35,Ko,0.32
2,36,Lee,0.98
2,36,Shin,0.8
2,36,Kang,0.72
2,36,Lim,0.62
2,36,Ko,0.4
2,37,Lee,0.98
2,37,Shin,1.08
2,37,Kang,0.96
2,37,Lim,0.74
2,37,Ko,0.4
2,38,Lee,0.98
2,38,Shin,1.0
2,38,Kang,0.74
2,38,Lim,0.68
2,38,Ko,0.46
2,39,Lee,0.98
2,39,Shin,0.96
2,39,Kang,0.94
2,39,Lim,0.54
2,39,Ko,0.28
