Run,Step,Agent,Reward
2,47,Ko,0.58
2,48,Lee,0.28
2,48,Shin,0.14
2,48,Kang,0.78
2,48,Lim,0.44
2,48,Ko,0.28
2,49,Lee,0.28
2,49,Shin,0.14
2,49,Kang,0.62
2,49,Lim,0.58
2,49,Ko,0.34
2,50,Lee,0.18
2,50,Shin,0.06
2,50,Kang,0.66
2,50,Lim,0.5
2,50,Ko,0.28
2,51,Lee,0.36
2,51,Shin,0.02
2,51,Kang,0.66
2,51,Lim,0.54
2,51,Ko,0.46
2,52,Lee,0.4
2,52,Shin,0.02
2,52,Kang,0.82
2,52,Lim,0.3
2,52,Ko,0.36
2,53,Lee,0.54
2,53,Shin,0.02
2,53,Kang,0.84
2,53,Lim,0.48
2,53,Ko,0.48
2,54,Lee,0.22
2,54,Shin,0.1
2,54,Kang,0.78
2,54,Lim,0.52
2,54,Ko,0.32
2,55,Lee,0.4
2,55,Shin,0.12
2,55,Kang,0.56
2,55,Lim,0.42
2,55,Ko,0.44
2,56,Lee,0.3
2,56,Shin,0.04
2,56,Kang,0.82
2,56,Lim,0.38
2,56,Ko,0.28
2,57,Lee,0.34
2,57,Shin,0.1
2,57,Kang,0.66
2,57,Lim,0.5
2,57,Ko,0.4
2,58,Lee,0.3
2,58,Shin,0.0
2,58,Kang,0.78
2,58,Lim,0.44
2,58,Ko,0.42
2,59,Lee,0.18
2,59,Shin,0.04
2,59,Kang,1.04
2,59,Lim,0.48
2,59,Ko,0.24
